,CodProduto,CodCor,CodTamanho,CodEstado,DataVenda,Vendedor,QtdeVendida,NomeEstado,Sigla,Capital,PercImposto,CodRegiao,CodVend,NomeVendedor,DescricaoCor,NomeRegiao,DescricaoTamanho,idProduto,DescricaoProduto,CodGrupo,CodDepto,PrecoUnitario,DescricaoGrupo,DescricaoDepto
127,2313,8,1,27,2020-12-08,2,9,Tocantins,TO,Palmas,"0,150",2,2,João,Marron,Norte,Pequeno,2313,PRODUTO que contem código 2313,11,6,215,Grupo 11,Utensílios Domésticos
128,2313,8,1,14,2021-12-03,5,15,Pará,PA,Belém,"0,100",2,5,Igor,Marron,Norte,Pequeno,2313,PRODUTO que contem código 2313,11,6,215,Grupo 11,Utensílios Domésticos
129,2313,8,2,6,2021-05-06,2,199,Ceará,CE,Fortaleza,"0,130",1,2,João,Marron,Nordeste,Médio,2313,PRODUTO que contem código 2313,11,6,215,Grupo 11,Utensílios Domésticos
130,2313,9,4,6,2021-01-25,4,102,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Laranja,Nordeste,Extra Grande,2313,PRODUTO que contem código 2313,11,6,215,Grupo 11,Utensílios Domésticos
131,381,2,1,27,2020-12-11,2,86,Tocantins,TO,Palmas,"0,150",2,2,João,Verde,Norte,Pequeno,381,PRODUTO que contem código 381,11,6,11,Grupo 11,Utensílios Domésticos
132,381,6,1,12,2021-04-13,2,48,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,2,João,Branco,Centro Oeste,Pequeno,381,PRODUTO que contem código 381,11,6,11,Grupo 11,Utensílios Domésticos
133,381,8,2,14,2021-08-07,2,147,Pará,PA,Belém,"0,100",2,2,João,Marron,Norte,Médio,381,PRODUTO que contem código 381,11,6,11,Grupo 11,Utensílios Domésticos
134,381,3,2,10,2021-08-10,4,5,Maranhão,MA,São Luís,"0,090",1,4,Patricia,Amarelo,Nordeste,Médio,381,PRODUTO que contem código 381,11,6,11,Grupo 11,Utensílios Domésticos
135,381,10,3,12,2020-09-22,1,93,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Transparente,Centro Oeste,Grande,381,PRODUTO que contem código 381,11,6,11,Grupo 11,Utensílios Domésticos
136,381,1,4,24,2021-12-28,1,129,Santa Catarina,SC,Florianópolis,"0,130",5,1,Marcelo,Azul,Sul,Extra Grande,381,PRODUTO que contem código 381,11,6,11,Grupo 11,Utensílios Domésticos
137,381,6,4,19,2020-05-05,4,71,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Branco,Sudeste,Extra Grande,381,PRODUTO que contem código 381,11,6,11,Grupo 11,Utensílios Domésticos
138,1653,10,1,23,2022-05-09,2,158,Roraima,RR,Boa Vista,"0,110",2,2,João,Transparente,Norte,Pequeno,1653,PRODUTO que contem código 1653,11,6,107,Grupo 11,Utensílios Domésticos
139,1653,6,1,11,2021-09-02,2,195,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Branco,Centro Oeste,Pequeno,1653,PRODUTO que contem código 1653,11,6,107,Grupo 11,Utensílios Domésticos
140,1653,7,2,27,2022-03-26,3,37,Tocantins,TO,Palmas,"0,150",2,3,Carla,Cinza,Norte,Médio,1653,PRODUTO que contem código 1653,11,6,107,Grupo 11,Utensílios Domésticos
141,1653,10,3,9,2021-05-09,2,137,Goiás,GO,Goiânia,"0,110",3,2,João,Transparente,Centro Oeste,Grande,1653,PRODUTO que contem código 1653,11,6,107,Grupo 11,Utensílios Domésticos
142,1653,9,4,18,2021-06-19,4,18,Piauí,PI,Teresina,"0,160",1,4,Patricia,Laranja,Nordeste,Extra Grande,1653,PRODUTO que contem código 1653,11,6,107,Grupo 11,Utensílios Domésticos
143,1653,1,4,17,2021-04-25,4,122,Pernambuco,PE,Recife,"0,100",1,4,Patricia,Azul,Nordeste,Extra Grande,1653,PRODUTO que contem código 1653,11,6,107,Grupo 11,Utensílios Domésticos
144,177,1,1,22,2020-05-12,1,114,Rondônia,RO,Porto Velho,"0,130",2,1,Marcelo,Azul,Norte,Pequeno,177,PRODUTO que contem código 177,11,6,149,Grupo 11,Utensílios Domésticos
145,177,10,1,18,2021-03-21,2,145,Piauí,PI,Teresina,"0,160",1,2,João,Transparente,Nordeste,Pequeno,177,PRODUTO que contem código 177,11,6,149,Grupo 11,Utensílios Domésticos
146,177,4,2,20,2021-12-05,2,70,Rio Grande do Norte,RN,Natal,"0,110",1,2,João,Vermelho,Nordeste,Médio,177,PRODUTO que contem código 177,11,6,149,Grupo 11,Utensílios Domésticos
147,177,3,2,21,2020-12-28,1,159,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,1,Marcelo,Amarelo,Sul,Médio,177,PRODUTO que contem código 177,11,6,149,Grupo 11,Utensílios Domésticos
148,177,8,3,19,2021-07-16,2,6,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,2,João,Marron,Sudeste,Grande,177,PRODUTO que contem código 177,11,6,149,Grupo 11,Utensílios Domésticos
149,177,9,4,5,2019-04-29,2,68,Bahia,BA,Salvador,"0,150",1,2,João,Laranja,Nordeste,Extra Grande,177,PRODUTO que contem código 177,11,6,149,Grupo 11,Utensílios Domésticos
150,177,5,4,12,2021-03-21,4,127,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,4,Patricia,Preto,Centro Oeste,Extra Grande,177,PRODUTO que contem código 177,11,6,149,Grupo 11,Utensílios Domésticos
151,687,3,1,22,2022-06-27,4,28,Rondônia,RO,Porto Velho,"0,130",2,4,Patricia,Amarelo,Norte,Pequeno,687,PRODUTO que contem código 687,11,6,306,Grupo 11,Utensílios Domésticos
152,687,4,2,17,2021-01-06,4,48,Pernambuco,PE,Recife,"0,100",1,4,Patricia,Vermelho,Nordeste,Médio,687,PRODUTO que contem código 687,11,6,306,Grupo 11,Utensílios Domésticos
153,687,8,2,8,2020-01-30,5,49,Espírito Santo,ES,Vitória,"0,120",4,5,Igor,Marron,Sudeste,Médio,687,PRODUTO que contem código 687,11,6,306,Grupo 11,Utensílios Domésticos
154,687,9,4,4,2020-01-08,1,11,Amazonas,AM,Manaus,"0,080",2,1,Marcelo,Laranja,Norte,Extra Grande,687,PRODUTO que contem código 687,11,6,306,Grupo 11,Utensílios Domésticos
155,687,9,4,23,2022-03-27,1,20,Roraima,RR,Boa Vista,"0,110",2,1,Marcelo,Laranja,Norte,Extra Grande,687,PRODUTO que contem código 687,11,6,306,Grupo 11,Utensílios Domésticos
156,2062,3,1,4,2021-12-14,5,70,Amazonas,AM,Manaus,"0,080",2,5,Igor,Amarelo,Norte,Pequeno,2062,PRODUTO que contem código 2062,11,6,161,Grupo 11,Utensílios Domésticos
157,2062,6,2,4,2022-03-29,3,186,Amazonas,AM,Manaus,"0,080",2,3,Carla,Branco,Norte,Médio,2062,PRODUTO que contem código 2062,11,6,161,Grupo 11,Utensílios Domésticos
158,2062,1,3,4,2020-06-26,3,123,Amazonas,AM,Manaus,"0,080",2,3,Carla,Azul,Norte,Grande,2062,PRODUTO que contem código 2062,11,6,161,Grupo 11,Utensílios Domésticos
159,2062,6,3,11,2022-07-18,4,157,Mato Grosso,MT,Cuiabá,"0,170",3,4,Patricia,Branco,Centro Oeste,Grande,2062,PRODUTO que contem código 2062,11,6,161,Grupo 11,Utensílios Domésticos
160,2062,3,3,9,2021-12-24,4,1,Goiás,GO,Goiânia,"0,110",3,4,Patricia,Amarelo,Centro Oeste,Grande,2062,PRODUTO que contem código 2062,11,6,161,Grupo 11,Utensílios Domésticos
161,2062,3,3,12,2022-06-04,1,32,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Amarelo,Centro Oeste,Grande,2062,PRODUTO que contem código 2062,11,6,161,Grupo 11,Utensílios Domésticos
162,2062,5,4,15,2020-07-07,1,174,Paraíba,PB,João Pessoa,"0,090",1,1,Marcelo,Preto,Nordeste,Extra Grande,2062,PRODUTO que contem código 2062,11,6,161,Grupo 11,Utensílios Domésticos
163,1255,8,1,5,2022-05-12,4,160,Bahia,BA,Salvador,"0,150",1,4,Patricia,Marron,Nordeste,Pequeno,1255,PRODUTO que contem código 1255,11,6,703,Grupo 11,Utensílios Domésticos
164,1255,6,1,11,2020-01-04,2,13,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Branco,Centro Oeste,Pequeno,1255,PRODUTO que contem código 1255,11,6,703,Grupo 11,Utensílios Domésticos
165,1255,5,2,17,2021-01-03,3,24,Pernambuco,PE,Recife,"0,100",1,3,Carla,Preto,Nordeste,Médio,1255,PRODUTO que contem código 1255,11,6,703,Grupo 11,Utensílios Domésticos
166,1255,1,3,7,2022-06-16,4,118,Distrito Federal,DF,Brasília,"0,120",3,4,Patricia,Azul,Centro Oeste,Grande,1255,PRODUTO que contem código 1255,11,6,703,Grupo 11,Utensílios Domésticos
167,1255,7,4,6,2020-07-11,4,94,Ceará,CE,Fortaleza,"0,130",1,4,Patricia,Cinza,Nordeste,Extra Grande,1255,PRODUTO que contem código 1255,11,6,703,Grupo 11,Utensílios Domésticos
168,850,10,1,10,2022-03-15,4,152,Maranhão,MA,São Luís,"0,090",1,4,Patricia,Transparente,Nordeste,Pequeno,850,PRODUTO que contem código 850,11,6,57,Grupo 11,Utensílios Domésticos
169,850,1,2,3,2022-06-15,1,3,Amapá,AP,Macapá,"0,130",2,1,Marcelo,Azul,Norte,Médio,850,PRODUTO que contem código 850,11,6,57,Grupo 11,Utensílios Domésticos
170,850,2,2,15,2020-10-07,2,59,Paraíba,PB,João Pessoa,"0,090",1,2,João,Verde,Nordeste,Médio,850,PRODUTO que contem código 850,11,6,57,Grupo 11,Utensílios Domésticos
171,989,1,1,18,2021-08-31,5,14,Piauí,PI,Teresina,"0,160",1,5,Igor,Azul,Nordeste,Pequeno,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
172,989,5,2,24,2020-09-26,5,188,Santa Catarina,SC,Florianópolis,"0,130",5,5,Igor,Preto,Sul,Médio,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
173,989,4,2,19,2022-02-20,4,25,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Vermelho,Sudeste,Médio,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
174,989,2,2,13,2020-09-12,4,62,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Verde,Sudeste,Médio,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
175,989,2,3,19,2021-01-26,3,89,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,3,Carla,Verde,Sudeste,Grande,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
176,989,1,4,23,2022-04-29,1,157,Roraima,RR,Boa Vista,"0,110",2,1,Marcelo,Azul,Norte,Extra Grande,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
177,989,7,4,18,2021-06-24,3,107,Piauí,PI,Teresina,"0,160",1,3,Carla,Cinza,Nordeste,Extra Grande,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
178,989,1,4,26,2019-06-05,2,189,Sergipe,SE,Aracaju,"0,180",1,2,João,Azul,Nordeste,Extra Grande,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
179,989,10,4,24,2022-01-29,1,60,Santa Catarina,SC,Florianópolis,"0,130",5,1,Marcelo,Transparente,Sul,Extra Grande,989,PRODUTO que contem código 989,11,6,194,Grupo 11,Utensílios Domésticos
180,1177,3,1,6,2020-09-30,2,52,Ceará,CE,Fortaleza,"0,130",1,2,João,Amarelo,Nordeste,Pequeno,1177,PRODUTO que contem código 1177,11,6,292,Grupo 11,Utensílios Domésticos
181,1177,10,2,5,2021-08-29,3,48,Bahia,BA,Salvador,"0,150",1,3,Carla,Transparente,Nordeste,Médio,1177,PRODUTO que contem código 1177,11,6,292,Grupo 11,Utensílios Domésticos
182,1177,5,2,13,2020-08-01,1,36,Minas Gerais,MG,Belo Horizonte,"0,120",4,1,Marcelo,Preto,Sudeste,Médio,1177,PRODUTO que contem código 1177,11,6,292,Grupo 11,Utensílios Domésticos
183,1177,9,3,10,2020-04-09,2,194,Maranhão,MA,São Luís,"0,090",1,2,João,Laranja,Nordeste,Grande,1177,PRODUTO que contem código 1177,11,6,292,Grupo 11,Utensílios Domésticos
184,1177,10,3,12,2020-07-31,4,108,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,4,Patricia,Transparente,Centro Oeste,Grande,1177,PRODUTO que contem código 1177,11,6,292,Grupo 11,Utensílios Domésticos
185,785,4,1,12,2020-03-08,4,191,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,4,Patricia,Vermelho,Centro Oeste,Pequeno,785,PRODUTO que contem código 785,11,6,543,Grupo 11,Utensílios Domésticos
186,785,6,1,11,2021-04-20,3,126,Mato Grosso,MT,Cuiabá,"0,170",3,3,Carla,Branco,Centro Oeste,Pequeno,785,PRODUTO que contem código 785,11,6,543,Grupo 11,Utensílios Domésticos
187,785,9,1,19,2021-01-01,5,97,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,5,Igor,Laranja,Sudeste,Pequeno,785,PRODUTO que contem código 785,11,6,543,Grupo 11,Utensílios Domésticos
188,785,2,2,19,2021-06-02,4,183,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Verde,Sudeste,Médio,785,PRODUTO que contem código 785,11,6,543,Grupo 11,Utensílios Domésticos
189,785,8,3,11,2020-07-10,2,39,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Marron,Centro Oeste,Grande,785,PRODUTO que contem código 785,11,6,543,Grupo 11,Utensílios Domésticos
190,785,9,4,19,2022-06-17,4,154,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Laranja,Sudeste,Extra Grande,785,PRODUTO que contem código 785,11,6,543,Grupo 11,Utensílios Domésticos
191,1835,10,1,12,2019-07-14,1,62,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Transparente,Centro Oeste,Pequeno,1835,PRODUTO que contem código 1835,11,6,351,Grupo 11,Utensílios Domésticos
192,1835,7,2,1,2021-04-08,2,164,Acre,AC,Rio Branco,"0,120",2,2,João,Cinza,Norte,Médio,1835,PRODUTO que contem código 1835,11,6,351,Grupo 11,Utensílios Domésticos
193,1835,7,3,24,2020-03-01,1,132,Santa Catarina,SC,Florianópolis,"0,130",5,1,Marcelo,Cinza,Sul,Grande,1835,PRODUTO que contem código 1835,11,6,351,Grupo 11,Utensílios Domésticos
194,1835,9,4,9,2020-11-27,4,71,Goiás,GO,Goiânia,"0,110",3,4,Patricia,Laranja,Centro Oeste,Extra Grande,1835,PRODUTO que contem código 1835,11,6,351,Grupo 11,Utensílios Domésticos
195,935,5,1,11,2021-01-02,2,95,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Preto,Centro Oeste,Pequeno,935,PRODUTO que contem código 935,11,6,91,Grupo 11,Utensílios Domésticos
196,935,2,1,19,2021-09-20,2,1,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,2,João,Verde,Sudeste,Pequeno,935,PRODUTO que contem código 935,11,6,91,Grupo 11,Utensílios Domésticos
197,935,1,2,11,2021-02-08,3,19,Mato Grosso,MT,Cuiabá,"0,170",3,3,Carla,Azul,Centro Oeste,Médio,935,PRODUTO que contem código 935,11,6,91,Grupo 11,Utensílios Domésticos
198,935,10,3,23,2021-03-27,1,99,Roraima,RR,Boa Vista,"0,110",2,1,Marcelo,Transparente,Norte,Grande,935,PRODUTO que contem código 935,11,6,91,Grupo 11,Utensílios Domésticos
199,935,7,3,18,2020-02-23,1,37,Piauí,PI,Teresina,"0,160",1,1,Marcelo,Cinza,Nordeste,Grande,935,PRODUTO que contem código 935,11,6,91,Grupo 11,Utensílios Domésticos
200,935,4,3,19,2020-12-15,1,103,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,1,Marcelo,Vermelho,Sudeste,Grande,935,PRODUTO que contem código 935,11,6,91,Grupo 11,Utensílios Domésticos
201,1436,9,1,7,2022-03-01,2,6,Distrito Federal,DF,Brasília,"0,120",3,2,João,Laranja,Centro Oeste,Pequeno,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
202,1436,5,2,9,2020-01-24,1,13,Goiás,GO,Goiânia,"0,110",3,1,Marcelo,Preto,Centro Oeste,Médio,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
203,1436,8,3,18,2020-06-14,5,98,Piauí,PI,Teresina,"0,160",1,5,Igor,Marron,Nordeste,Grande,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
204,1436,2,3,15,2020-06-12,4,74,Paraíba,PB,João Pessoa,"0,090",1,4,Patricia,Verde,Nordeste,Grande,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
205,1436,7,3,13,2021-06-17,3,60,Minas Gerais,MG,Belo Horizonte,"0,120",4,3,Carla,Cinza,Sudeste,Grande,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
206,1436,6,4,27,2020-05-02,5,66,Tocantins,TO,Palmas,"0,150",2,5,Igor,Branco,Norte,Extra Grande,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
207,1436,6,4,12,2021-11-18,1,63,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Branco,Centro Oeste,Extra Grande,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
208,1436,3,4,19,2021-10-14,4,150,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Amarelo,Sudeste,Extra Grande,1436,PRODUTO que contem código 1436,11,6,710,Grupo 11,Utensílios Domésticos
209,1102,4,2,27,2021-04-11,4,162,Tocantins,TO,Palmas,"0,150",2,4,Patricia,Vermelho,Norte,Médio,1102,PRODUTO que contem código 1102,11,6,512,Grupo 11,Utensílios Domésticos
210,2937,2,2,23,2022-01-04,5,37,Roraima,RR,Boa Vista,"0,110",2,5,Igor,Verde,Norte,Médio,2937,PRODUTO que contem código 2937,11,6,3,Grupo 11,Utensílios Domésticos
211,2937,1,2,26,2021-12-18,2,78,Sergipe,SE,Aracaju,"0,180",1,2,João,Azul,Nordeste,Médio,2937,PRODUTO que contem código 2937,11,6,3,Grupo 11,Utensílios Domésticos
212,2937,6,3,19,2021-07-26,4,111,Rio de Janeiro,RJ,Rio de Janeiro,"0,140",4,4,Patricia,Branco,Sudeste,Grande,2937,PRODUTO que contem código 2937,11,6,3,Grupo 11,Utensílios Domésticos
213,2937,2,4,24,2020-08-02,4,131,Santa Catarina,SC,Florianópolis,"0,130",5,4,Patricia,Verde,Sul,Extra Grande,2937,PRODUTO que contem código 2937,11,6,3,Grupo 11,Utensílios Domésticos
214,209,2,2,14,2022-07-24,1,198,Pará,PA,Belém,"0,100",2,1,Marcelo,Verde,Norte,Médio,209,PRODUTO que contem código 209,11,6,36,Grupo 11,Utensílios Domésticos
215,209,4,2,9,2021-07-15,5,149,Goiás,GO,Goiânia,"0,110",3,5,Igor,Vermelho,Centro Oeste,Médio,209,PRODUTO que contem código 209,11,6,36,Grupo 11,Utensílios Domésticos
216,209,10,3,15,2020-03-09,3,105,Paraíba,PB,João Pessoa,"0,090",1,3,Carla,Transparente,Nordeste,Grande,209,PRODUTO que contem código 209,11,6,36,Grupo 11,Utensílios Domésticos
217,209,3,3,12,2020-01-31,2,85,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,2,João,Amarelo,Centro Oeste,Grande,209,PRODUTO que contem código 209,11,6,36,Grupo 11,Utensílios Domésticos
218,209,5,4,22,2022-07-21,2,75,Rondônia,RO,Porto Velho,"0,130",2,2,João,Preto,Norte,Extra Grande,209,PRODUTO que contem código 209,11,6,36,Grupo 11,Utensílios Domésticos
219,32,7,2,12,2022-02-12,3,168,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,3,Carla,Cinza,Centro Oeste,Médio,32,PRODUTO que contem código 32,11,6,218,Grupo 11,Utensílios Domésticos
220,32,8,3,7,2021-07-26,4,159,Distrito Federal,DF,Brasília,"0,120",3,4,Patricia,Marron,Centro Oeste,Grande,32,PRODUTO que contem código 32,11,6,218,Grupo 11,Utensílios Domésticos
221,32,8,4,27,2022-04-30,2,144,Tocantins,TO,Palmas,"0,150",2,2,João,Marron,Norte,Extra Grande,32,PRODUTO que contem código 32,11,6,218,Grupo 11,Utensílios Domésticos
222,1603,2,2,21,2022-05-22,3,140,Rio Grande do Sul,RS,Porto Alegre,"0,170",5,3,Carla,Verde,Sul,Médio,1603,PRODUTO que contem código 1603,11,6,657,Grupo 11,Utensílios Domésticos
223,1603,10,4,13,2020-04-30,3,37,Minas Gerais,MG,Belo Horizonte,"0,120",4,3,Carla,Transparente,Sudeste,Extra Grande,1603,PRODUTO que contem código 1603,11,6,657,Grupo 11,Utensílios Domésticos
224,1011,9,3,24,2021-04-17,2,97,Santa Catarina,SC,Florianópolis,"0,130",5,2,João,Laranja,Sul,Grande,1011,PRODUTO que contem código 1011,11,6,71,Grupo 11,Utensílios Domésticos
225,2591,2,3,25,2020-11-08,3,147,São Paulo,SP,São Paulo,"0,130",4,3,Carla,Verde,Sudeste,Grande,2591,PRODUTO que contem código 2591,11,6,107,Grupo 11,Utensílios Domésticos
226,1515,6,4,3,2021-06-29,3,14,Amapá,AP,Macapá,"0,130",2,3,Carla,Branco,Norte,Extra Grande,1515,PRODUTO que contem código 1515,11,6,758,Grupo 11,Utensílios Domésticos
227,828,4,1,3,2021-05-02,5,182,Amapá,AP,Macapá,"0,130",2,5,Igor,Vermelho,Norte,Pequeno,828,PRODUTO que contem código 828,4,6,278,Consignação,Utensílios Domésticos
228,828,7,2,4,2022-02-06,2,20,Amazonas,AM,Manaus,"0,080",2,2,João,Cinza,Norte,Médio,828,PRODUTO que contem código 828,4,6,278,Consignação,Utensílios Domésticos
229,828,4,3,3,2020-02-16,1,36,Amapá,AP,Macapá,"0,130",2,1,Marcelo,Vermelho,Norte,Grande,828,PRODUTO que contem código 828,4,6,278,Consignação,Utensílios Domésticos
230,828,6,3,4,2022-07-19,2,77,Amazonas,AM,Manaus,"0,080",2,2,João,Branco,Norte,Grande,828,PRODUTO que contem código 828,4,6,278,Consignação,Utensílios Domésticos
231,828,9,3,9,2021-04-10,5,100,Goiás,GO,Goiânia,"0,110",3,5,Igor,Laranja,Centro Oeste,Grande,828,PRODUTO que contem código 828,4,6,278,Consignação,Utensílios Domésticos
232,828,5,4,1,2021-03-04,5,164,Acre,AC,Rio Branco,"0,120",2,5,Igor,Preto,Norte,Extra Grande,828,PRODUTO que contem código 828,4,6,278,Consignação,Utensílios Domésticos
233,828,5,4,11,2020-08-25,5,188,Mato Grosso,MT,Cuiabá,"0,170",3,5,Igor,Preto,Centro Oeste,Extra Grande,828,PRODUTO que contem código 828,4,6,278,Consignação,Utensílios Domésticos
234,222,8,1,14,2021-11-05,2,171,Pará,PA,Belém,"0,100",2,2,João,Marron,Norte,Pequeno,222,PRODUTO que contem código 222,4,6,396,Consignação,Utensílios Domésticos
235,222,10,1,3,2021-02-20,4,70,Amapá,AP,Macapá,"0,130",2,4,Patricia,Transparente,Norte,Pequeno,222,PRODUTO que contem código 222,4,6,396,Consignação,Utensílios Domésticos
236,222,2,1,17,2020-05-28,5,101,Pernambuco,PE,Recife,"0,100",1,5,Igor,Verde,Nordeste,Pequeno,222,PRODUTO que contem código 222,4,6,396,Consignação,Utensílios Domésticos
237,222,9,2,20,2020-12-18,4,167,Rio Grande do Norte,RN,Natal,"0,110",1,4,Patricia,Laranja,Nordeste,Médio,222,PRODUTO que contem código 222,4,6,396,Consignação,Utensílios Domésticos
238,222,8,4,18,2019-07-04,5,123,Piauí,PI,Teresina,"0,160",1,5,Igor,Marron,Nordeste,Extra Grande,222,PRODUTO que contem código 222,4,6,396,Consignação,Utensílios Domésticos
239,222,1,4,5,2022-02-27,5,139,Bahia,BA,Salvador,"0,150",1,5,Igor,Azul,Nordeste,Extra Grande,222,PRODUTO que contem código 222,4,6,396,Consignação,Utensílios Domésticos
240,1226,8,1,3,2022-07-02,3,63,Amapá,AP,Macapá,"0,130",2,3,Carla,Marron,Norte,Pequeno,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
241,1226,10,1,27,2020-12-13,5,62,Tocantins,TO,Palmas,"0,150",2,5,Igor,Transparente,Norte,Pequeno,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
242,1226,5,1,3,2022-05-18,2,180,Amapá,AP,Macapá,"0,130",2,2,João,Preto,Norte,Pequeno,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
243,1226,8,1,15,2020-08-24,1,67,Paraíba,PB,João Pessoa,"0,090",1,1,Marcelo,Marron,Nordeste,Pequeno,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
244,1226,2,1,13,2020-12-08,4,73,Minas Gerais,MG,Belo Horizonte,"0,120",4,4,Patricia,Verde,Sudeste,Pequeno,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
245,1226,9,2,26,2019-06-27,1,104,Sergipe,SE,Aracaju,"0,180",1,1,Marcelo,Laranja,Nordeste,Médio,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
246,1226,4,2,11,2022-05-22,2,176,Mato Grosso,MT,Cuiabá,"0,170",3,2,João,Vermelho,Centro Oeste,Médio,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
247,1226,2,4,2,2021-09-09,3,195,Alagoas,AL,Maceió,"0,090",1,3,Carla,Verde,Nordeste,Extra Grande,1226,PRODUTO que contem código 1226,4,6,694,Consignação,Utensílios Domésticos
248,1929,2,1,4,2021-08-20,5,56,Amazonas,AM,Manaus,"0,080",2,5,Igor,Verde,Norte,Pequeno,1929,PRODUTO que contem código 1929,4,6,343,Consignação,Utensílios Domésticos
249,1929,1,1,27,2020-01-28,3,47,Tocantins,TO,Palmas,"0,150",2,3,Carla,Azul,Norte,Pequeno,1929,PRODUTO que contem código 1929,4,6,343,Consignação,Utensílios Domésticos
250,1929,5,2,26,2022-07-16,2,1,Sergipe,SE,Aracaju,"0,180",1,2,João,Preto,Nordeste,Médio,1929,PRODUTO que contem código 1929,4,6,343,Consignação,Utensílios Domésticos
251,1929,2,2,12,2022-06-20,1,181,Mato Grosso do Sul,MS,Campo Grande,"0,180",3,1,Marcelo,Verde,Centro Oeste,Médio,1929,PRODUTO que contem código 1929,4,6,343,Consignação,Utensílios Domésticos
252,1929,4,4,14,2021-09-01,2,9,Pará,PA,Belém,"0,100",2,2,João,Vermelho,Norte,Extra Grande,1929,PRODUTO que contem código 1929,4,6,343,Consignação,Utensílios Domésticos
